article,experiment,sample,id,pairing,yi,vi,sei,ni,stimuli,condition,gen_difficulty,manip_type,present_style,word_status,memory_test,memory_type,gen_constraint,learning_type,stimuli_relation,gen_mode,gen_task,attention,pacing,filler_task,age_grp,retention_delay
54,2,2,161,78,0.314,0.000982413,0.031343461,12,18,read,NA,within,mixed,words,free recall,item,NA,incidental,category,verbal/speaking,word fragment,full,timed,yes,younger,immediate
54,2,3,162,79,0.621,0.001724459,0.04152661,12,18,generate,NA,within,mixed,words,free recall,item,medium,incidental,category,verbal/speaking,word fragment,full,timed,yes,younger,immediate
54,2,3,163,79,0.621,0.001724459,0.04152661,12,18,read,NA,within,mixed,words,free recall,item,NA,incidental,category,verbal/speaking,word fragment,full,timed,yes,younger,immediate
58,1,1,164,80,0.66,0.001529652,0.039110761,18,16,generate,NA,within,mixed,words,recognition,item,medium,incidental,semantic,verbal/speaking,word fragment,full,timed,no,younger,long
58,1,1,165,80,0.51,0.001617195,0.040214363,18,16,read,NA,within,mixed,words,recognition,item,NA,incidental,semantic,verbal/speaking,word fragment,full,timed,no,younger,long
58,2,1,166,81,0.76,0.0011659,0.034145274,18,16,generate,NA,within,mixed,words,recognition,item,medium,incidental,semantic,verbal/speaking,word fragment,full,timed,no,younger,long
58,2,1,167,81,0.59,0.001654547,0.04067612,18,16,read,NA,within,mixed,words,recognition,item,NA,incidental,semantic,verbal/speaking,word fragment,full,timed,no,younger,long
62,1,1,168,82,0.63,0.001124619,0.033535342,40,12,generate,NA,within,mixed,non-words,recognition,item,medium,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,short
62,1,1,169,82,0.63,0.001124619,0.033535342,40,12,read,NA,within,mixed,non-words,recognition,item,NA,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,short
62,1,1,170,83,0.87,0.000489524,0.022125189,40,12,generate,NA,within,mixed,words,recognition,item,medium,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,short
62,1,1,171,83,0.86,0.000517836,0.022756018,40,12,read,NA,within,mixed,words,recognition,item,NA,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,short
62,1,1,172,84,0.97,0.000251645,0.015863321,40,12,generate,NA,within,mixed,words,recognition,item,medium,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,short
62,1,1,173,84,0.93,0.000335859,0.018326458,40,12,read,NA,within,mixed,words,recognition,item,NA,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,short
62,2,1,174,85,0.43,0.001199709,0.034636823,30,12,generate,NA,within,mixed,non-words,recognition,item,medium,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,long
62,2,1,175,85,0.47,0.001308026,0.036166635,30,12,read,NA,within,mixed,non-words,recognition,item,NA,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,long
62,2,1,176,86,0.77,0.000961057,0.031000925,30,12,generate,NA,within,mixed,words,recognition,item,medium,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,long
62,2,1,177,86,0.79,0.000886665,0.029776916,30,12,read,NA,within,mixed,words,recognition,item,NA,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,long
62,2,1,178,87,0.9,0.000497823,0.02231195,30,12,generate,NA,within,mixed,words,recognition,item,medium,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,long
62,2,1,179,87,0.74,0.001069363,0.032701113,30,12,read,NA,within,mixed,words,recognition,item,NA,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,long
63,1,1,180,88,0.55,0.001524736,0.039047867,12,36,generate,NA,between,pure,words,free recall,item,medium,incidental,category,writing/typing,word fragment,full,timed,no,younger,immediate
63,1,2,181,88,0.41,0.001219032,0.034914637,12,36,read,NA,between,pure,words,free recall,item,NA,incidental,category,writing/typing,word fragment,full,timed,no,younger,immediate
63,1,3,182,89,0.27,0.000674815,0.025977202,12,36,generate,NA,between,pure,words,free recall,item,medium,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
63,1,4,183,89,0.31,0.000829575,0.028802346,12,36,read,NA,between,pure,words,free recall,item,NA,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
63,1,1,184,90,0.89,0.000568242,0.023837834,12,36,generate,NA,between,pure,words,recognition,item,medium,incidental,category,writing/typing,word fragment,full,timed,no,younger,immediate
63,1,2,185,90,0.67,0.00137855,0.037128825,12,36,read,NA,between,pure,words,recognition,item,NA,incidental,category,writing/typing,word fragment,full,timed,no,younger,immediate
63,1,3,186,91,0.8,0.000911253,0.030186967,12,36,generate,NA,between,pure,words,recognition,item,medium,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
63,1,4,187,91,0.7,0.001288701,0.035898479,12,36,read,NA,between,pure,words,recognition,item,NA,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,1,188,92,0.57,0.001438277,0.037924625,16,36,generate,NA,between,pure,words,free recall,item,medium,incidental,category,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,2,189,92,0.43,0.00121191,0.034812495,16,36,read,NA,between,pure,words,free recall,item,NA,incidental,category,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,3,190,93,0.44,0.001241873,0.035240217,16,36,generate,NA,between,pure,words,free recall,item,medium,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,4,191,93,0.3,0.000743803,0.027272745,16,36,read,NA,between,pure,words,free recall,item,NA,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,1,192,94,0.63,0.001383069,0.037189632,16,36,generate,NA,between,pure,words,cued recall,item,medium,incidental,category,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,2,193,94,0.53,0.00142195,0.03770875,16,36,read,NA,between,pure,words,cued recall,item,NA,incidental,category,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,3,194,95,0.74,0.001080238,0.032866968,16,36,generate,NA,between,pure,words,cued recall,item,medium,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,4,195,95,0.6,0.001422357,0.037714149,16,36,read,NA,between,pure,words,cued recall,item,NA,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,1,196,96,0.88,0.00056804,0.023833596,16,36,generate,NA,between,pure,words,recognition,item,medium,incidental,category,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,2,197,96,0.72,0.001149116,0.033898608,16,36,read,NA,between,pure,words,recognition,item,NA,incidental,category,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,3,198,97,0.92,0.000441877,0.021020866,16,36,generate,NA,between,pure,words,recognition,item,medium,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
63,2,4,199,97,0.71,0.001181855,0.034378115,16,36,read,NA,between,pure,words,recognition,item,NA,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
63,3,1,200,98,0.56,0.001465906,0.038287157,15,36,generate,NA,between,pure,words,free recall,item,medium,intentional,category,writing/typing,word fragment,full,timed,yes,younger,short
63,3,2,201,98,0.54,0.001482593,0.038504453,14,36,read,NA,between,pure,words,free recall,item,NA,intentional,category,writing/typing,word fragment,full,timed,yes,younger,short
63,3,3,202,99,0.46,0.001363539,0.036926135,13,36,generate,NA,between,pure,words,free recall,item,medium,intentional,semantic,writing/typing,word fragment,full,timed,yes,younger,short
63,3,4,203,99,0.43,0.001274356,0.035698124,13,36,read,NA,between,pure,words,free recall,item,NA,intentional,semantic,writing/typing,word fragment,full,timed,yes,younger,short
63,3,1,204,100,0.89,0.000545272,0.023351051,15,36,generate,NA,between,pure,words,recognition,item,medium,intentional,category,writing/typing,word fragment,full,timed,yes,younger,short
63,3,2,205,100,0.87,0.000624149,0.024982981,14,36,read,NA,between,pure,words,recognition,item,NA,intentional,category,writing/typing,word fragment,full,timed,yes,younger,short
63,3,3,206,101,0.89,0.000562538,0.023717887,13,36,generate,NA,between,pure,words,recognition,item,medium,intentional,semantic,writing/typing,word fragment,full,timed,yes,younger,short
63,3,4,207,101,0.82,0.000822963,0.028687328,13,36,read,NA,between,pure,words,recognition,item,NA,intentional,semantic,writing/typing,word fragment,full,timed,yes,younger,short
64,1,1,208,102,0.609,0.00178975,0.042305432,29,8,generate,NA,within,mixed,words,free recall,item,medium,incidental,NA,covert/thinking,word stem,full,timed,yes,younger,immediate
64,1,1,209,102,0.446,0.001594827,0.039935287,29,8,read,NA,within,mixed,words,free recall,item,NA,incidental,NA,covert/thinking,word stem,full,timed,yes,younger,immediate
76,1,1,210,103,0.872,0.000508776,0.022556073,34,14,generate,high,between,pure,words,cued recall,item,medium,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,2,211,103,0.899,0.000415919,0.020394093,36,14,generate,low,between,pure,words,cued recall,item,medium,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,3,212,103,0.961,0.00025713,0.016035263,39,14,read,low,between,pure,words,cued recall,item,NA,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,1,213,104,0.976,0.000252693,0.015896322,34,14,generate,high,between,pure,words,cued recall,item,medium,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,2,214,104,0.974,0.000246712,0.015707055,36,14,generate,low,between,pure,words,cued recall,item,medium,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,3,215,104,0.989,0.000207344,0.014399456,39,14,read,low,between,pure,words,cued recall,item,NA,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,4,216,105,0.287,0.000583411,0.024153912,35,14,generate,high,between,pure,words,free recall,item,medium,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,5,217,105,0.367,0.000758823,0.02754675,40,14,generate,low,between,pure,words,free recall,item,medium,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,6,218,105,0.377,0.000816431,0.028573261,38,14,read,low,between,pure,words,free recall,item,NA,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,4,219,106,0.447,0.001057565,0.032520222,35,14,generate,high,between,pure,words,free recall,item,medium,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,5,220,106,0.527,0.00108196,0.032893155,40,14,generate,low,between,pure,words,free recall,item,medium,intentional,NA,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,1,6,221,106,0.547,0.001134615,0.033684043,38,14,read,low,between,pure,words,free recall,item,NA,intentional,NA,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,2,1,222,107,0.365,0.000644351,0.025384075,38,28,generate,NA,between,pure,words,free recall,NA,medium,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,2,2,223,107,0.453,0.000803636,0.028348473,40,28,read,NA,between,pure,words,free recall,NA,NA,intentional,semantic,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,2,3,224,108,0.33,0.000569199,0.023857898,37,28,generate,NA,between,pure,words,free recall,NA,medium,intentional,semantic,writing/typing,word fragment,full,self-paced,no,younger,immediate
76,2,4,225,108,0.349,0.00059416,0.02437539,39,28,read,NA,between,pure,words,free recall,NA,NA,intentional,semantic,writing/typing,word fragment,full,self-paced,no,younger,immediate
76,3,1,226,109,0.439,0.00083957,0.028975329,36,28,generate,high,between,pure,words,free recall,NA,medium,intentional,category,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,3,2,227,109,0.498,0.000899468,0.029991124,38,28,generate,low,between,pure,words,free recall,NA,medium,intentional,category,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,3,3,228,109,0.504,0.000857531,0.029283622,41,28,read,low,between,pure,words,free recall,NA,NA,intentional,category,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,3,4,229,110,0.346,0.000659233,0.025675525,33,28,generate,high,between,pure,words,free recall,NA,medium,intentional,category,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,3,5,230,110,0.353,0.000603786,0.024572049,39,28,generate,low,between,pure,words,free recall,NA,medium,intentional,category,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,3,6,231,110,0.439,0.000778869,0.027908216,40,28,read,low,between,pure,words,free recall,NA,NA,intentional,category,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,4,1,232,111,0.239,0.00055354,0.023527421,16,28,generate,high,between,pure,words,free recall,NA,medium,intentional,category,covert/thinking,word fragment,full,timed,no,younger,immediate
76,4,2,233,111,0.42,0.00123218,0.035102416,16,28,read,high,between,pure,words,free recall,NA,NA,intentional,category,covert/thinking,word fragment,full,timed,no,younger,immediate
76,5,1,234,112,0.988,0.000175554,0.013249669,38,28,generate,NA,between,pure,words,recognition,item,medium,intentional,category,covert/thinking,word fragment,full,self-paced,no,younger,immediate
76,5,2,235,112,0.934,0.000252613,0.015893809,40,28,read,NA,between,pure,words,recognition,item,NA,intentional,category,covert/thinking,word fragment,full,self-paced,no,younger,immediate
78,1,1,236,113,0.87,0.00072,0.026832816,20,12,generate,NA,within,mixed,words,recognition,item,low,intentional,NA,writing/typing,word fragment,full,timed,no,younger,immediate
78,1,1,237,113,0.78,0.00128,0.035777088,20,12,read,NA,within,mixed,words,recognition,item,NA,intentional,NA,writing/typing,word fragment,full,timed,no,younger,immediate
78,1,2,238,114,0.71,0.001805,0.042485292,20,12,generate,NA,within,mixed,words,recognition,item,low,intentional,NA,writing/typing,word fragment,full,timed,no,older,immediate
78,1,2,239,114,0.52,0.002205,0.046957428,20,12,read,NA,within,mixed,words,recognition,item,NA,intentional,NA,writing/typing,word fragment,full,timed,no,older,immediate
78,1,1,240,115,0.79,0.00098,0.031304952,20,12,generate,NA,within,mixed,words,recognition,source,low,intentional,NA,writing/typing,word fragment,full,timed,no,younger,immediate
78,1,1,241,115,0.92,0.001125,0.03354102,20,12,read,NA,within,mixed,words,recognition,source,NA,intentional,NA,writing/typing,word fragment,full,timed,no,younger,immediate
78,1,2,242,116,0.66,0.00338,0.058137767,20,12,generate,NA,within,mixed,words,recognition,source,low,intentional,NA,writing/typing,word fragment,full,timed,no,older,immediate
78,1,2,243,116,0.64,0.00578,0.076026311,20,12,read,NA,within,mixed,words,recognition,source,NA,intentional,NA,writing/typing,word fragment,full,timed,no,older,immediate
78,2,1,244,117,0.95,0.000125,0.01118034,20,14,generate,low,within,mixed,words,recognition,item,medium,intentional,category,writing/typing,word stem,full,timed,no,younger,immediate
78,2,1,245,117,0.8,0.00098,0.031304952,20,14,read,low,within,mixed,words,recognition,item,NA,intentional,category,writing/typing,word stem,full,timed,no,younger,immediate
78,2,1,246,118,0.97,0.00018,0.013416408,20,14,generate,high,within,mixed,words,recognition,item,medium,intentional,category,writing/typing,word stem,full,timed,no,younger,immediate
78,2,1,247,118,0.89,0.00072,0.026832816,20,14,read,high,within,mixed,words,recognition,item,NA,intentional,category,writing/typing,word stem,full,timed,no,younger,immediate
78,2,2,248,119,0.93,0.000405,0.020124612,20,14,generate,low,within,mixed,words,recognition,item,medium,intentional,category,writing/typing,word stem,full,timed,no,older,immediate
78,2,2,249,119,0.66,0.002205,0.046957428,20,14,read,low,within,mixed,words,recognition,item,NA,intentional,category,writing/typing,word stem,full,timed,no,older,immediate
78,2,2,250,120,0.94,5e-04,0.02236068,20,14,generate,high,within,mixed,words,recognition,item,medium,intentional,category,writing/typing,word stem,full,timed,no,older,immediate
78,2,2,251,120,0.73,0.001805,0.042485292,20,14,read,high,within,mixed,words,recognition,item,NA,intentional,category,writing/typing,word stem,full,timed,no,older,immediate
78,2,1,252,121,0.8,0.001445,0.038013156,20,14,generate,low,within,mixed,words,recognition,source,medium,intentional,category,writing/typing,word stem,full,timed,no,younger,immediate
